Orta Yunanca: aforismós	rel:etymology	grc: aphorízō
grc: aphorízō	rel:etymological_origin_of	Orta Yunanca: aforismós
grc: aphorízō	rel:etymology	grc: ʰóros
grc: ʰóros	rel:etymological_origin_of	grc: aphorízō
tur: iktiran	rel:etymology	ara: ḳrn
ara: ḳrn	rel:etymological_origin_of	tur: iktiran
ara: ḳrn	rel:etymology	ara: ḳarana
ara: ḳarana	rel:etymological_origin_of	ara: ḳrn
tur: kafeterya	rel:etymology	eng: cafeteria
eng: cafeteria	rel:etymological_origin_of	tur: kafeterya
eng: cafeteria	rel:etymology	spa: cafeteria
spa: cafeteria	rel:etymological_origin_of	eng: cafeteria
spa: cafeteria	rel:etymology	spa: café
spa: café	rel:etymological_origin_of	spa: cafeteria
spa: café	rel:etymology	Türkiye Türkçesi: kahve
Türkiye Türkçesi: kahve	rel:etymological_origin_of	spa: café
tur: büğrü	rel:etymology	Eski Türkçe: bükri
Eski Türkçe: bükri	rel:etymological_origin_of	tur: büğrü
Eski Türkçe: bükri	rel:etymology	Eski Türkçe: *bük-
Eski Türkçe: *bük-	rel:etymological_origin_of	Eski Türkçe: bükri
tur: yöre	rel:etymology	Oğuzca: yöre
Oğuzca: yöre	rel:etymological_origin_of	tur: yöre
Oğuzca: yöre	rel:etymology	Eski Türkçe: yörüg
Eski Türkçe: yörüg	rel:etymological_origin_of	Oğuzca: yöre
Eski Türkçe: yörüg	rel:etymology	Eski Türkçe: yör-
Eski Türkçe: yör-	rel:etymological_origin_of	Eski Türkçe: yörüg
tur: arif	rel:etymology	ara: ˁrf
ara: ˁrf	rel:etymological_origin_of	tur: arif
ara: ˁrf	rel:etymology	ara: ˁarafa
ara: ˁarafa	rel:etymological_origin_of	ara: ˁrf
tur: yuvalama	rel:etymology	Türkiye Türkçesi: yuvala-
Türkiye Türkçesi: yuvala-	rel:etymological_origin_of	tur: yuvalama
tur: kuple	rel:etymology	fre: couplet
fre: couplet	rel:etymological_origin_of	tur: kuple
fre: couplet	rel:etymology	fre: couple
fre: couple	rel:etymological_origin_of	fre: couplet
fre: couple	rel:etymology	lat: copula
lat: copula	rel:etymological_origin_of	fre: couple
lat: copula	rel:etymology	lat: *co-apula
lat: *co-apula	rel:etymological_origin_of	lat: copula
lat: *co-apula	rel:etymology	lat: apiō, apt-
lat: apiō, apt-	rel:etymological_origin_of	lat: *co-apula
tur: arterioskleroz	rel:etymology	fre: artériosclérose
fre: artériosclérose	rel:etymological_origin_of	tur: arterioskleroz
fre: artériosclérose	rel:etymology	grc: artēría
